2.000000000000000000e+00,1.875517783835746570e+02,9.604137206622381484e+01,4.382718831059631270e+01,4.382713421300003631e+01,1.665519776533076993e+03
0.000000000000000000e+00,1.290416264230938623e+03,1.627003227706587495e+03,1.665520193021340219e+03,1.665519792552577201e+03,1.128752527026605094e+03
1.000000000000000000e+00,4.772592678812958411e+01,2.791127923072985340e+01,5.947864687109263748e+00,5.948127730387262169e+00,1.665508482217118853e+03
4.000000000000000000e+00,9.545750704663127806e+01,2.682832361024011192e+01,8.330555068834746280e-01,8.249264327298261312e-01,1.644127437641462620e+03
1.000000000000000000e+00,1.151904829694027654e+01,7.799516358447874609e+01,1.353985955394105600e+00,1.352113817786461336e+00,1.676946423985800493e+03
1.000000000000000000e+00,2.439312861897996498e+01,1.571453402563729718e+01,1.720582238922733431e+00,1.720733212942012758e+00,1.372534784719792697e+03
1.000000000000000000e+00,3.079643852063841791e+02,4.087489262655308409e+01,4.154511473493657236e-01,4.154973466182085851e-01,1.423195413927396203e+03
0.000000000000000000e+00,8.072666599709439197e+02,1.406745456876775052e+03,1.427830417375895877e+03,1.424213652140377462e+03,1.150329773673095133e+03
1.000000000000000000e+00,1.517114326135332760e+02,2.115204754932385711e+01,8.581037270886389123e-01,8.580745608006297154e-01,1.319375745447773852e+03
1.000000000000000000e+00,4.909917943712390098e+00,1.140707137509999214e+01,2.829634469443468703e+01,2.829648444608598012e+01,1.379503711434800152e+03
2.000000000000000000e+00,3.095990850537249912e+02,3.978604653950880277e+01,1.219247850625870155e+00,1.219221884999361905e+00,1.236086741929251275e+03
0.000000000000000000e+00,6.168885881045094948e+02,1.220072323313447669e+03,1.236624895206851079e+03,1.242260151827565096e+03,1.148176398671140987e+03
1.000000000000000000e+00,3.180330828627382971e+02,2.916863485121905697e+01,1.238251329921212296e+01,1.238248795952687686e+01,1.268264899624228974e+03
0.000000000000000000e+00,6.321987493279464161e+02,1.256497445683741262e+03,1.268270117243443337e+03,1.268265631225356628e+03,1.128033281027303701e+03
1.000000000000000000e+00,3.180996595947619312e+02,2.637279051106090932e+01,1.517835763937027060e+01,1.517833150601669878e+01,1.209436204744029510e+03
0.000000000000000000e+00,5.732369009772314712e+02,1.198787088539605065e+03,1.209439677229391464e+03,1.209436598884461546e+03,1.125170860748790119e+03
0.000000000000000000e+00,2.130293646329869262e+01,6.455560253329480247e+02,1.125170861295707255e+03,1.125170860749544090e+03,2.690900265630689319e+03
1.000000000000000000e+00,2.625054973558978872e+02,7.923768517437332548e+01,3.768653783425389747e+01,3.768656286057783689e+01,1.238932731330427032e+03
0.000000000000000000e+00,7.139217592810930455e+02,1.207137657260677770e+03,1.238933294601571333e+03,1.238932756572407015e+03,1.082883716774897039e+03
1.000000000000000000e+00,2.611494972615215033e+02,8.059368526874973782e+01,3.904253831988493317e+01,3.904256278003444436e+01,1.248286937678118647e+03
0.000000000000000000e+00,7.259879660539588713e+02,1.215949463570618718e+03,1.248287462502371909e+03,1.248286960369894132e+03,1.080171716369809474e+03
8.000000000000000000e+00,2.805384801102867414e+02,6.120470241998447136e+01,1.965355585348104128e+01,1.965358015133456604e+01,1.232736335555305686e+03
3.000000000000000000e+00,1.014806916974286253e+02,2.143677232829689316e+01,4.118486470539987465e+01,4.118489121489169946e+01,1.331173114205168076e+03
1.000000000000000000e+00,3.035023587283662323e+02,3.551155626013324706e+01,6.039590306370183903e+00,6.039565556762485521e+00,1.128887159942370545e+03
1.000000000000000000e+00,3.175665508374249271e+02,2.144736415107457361e+01,2.010378241542885647e+01,2.010375764999713155e+01,1.115001385060013490e+03
1.000000000000000000e+00,3.007928114108522095e+02,3.876695733794381482e+01,3.330042988856129593e+00,3.330018225973740975e+00,1.116097647223416743e+03
1.000000000000000000e+00,3.152615722048391831e+02,2.156892903721769272e+01,2.052807128958225391e+01,2.052804651376738576e+01,1.101126075920976064e+03
1.000000000000000000e+00,3.161552756402065825e+02,2.067522560185031111e+01,2.142177472494963553e+01,2.142174994942540067e+01,1.101465775339287347e+03
1.000000000000000000e+00,2.950063985153875024e+02,4.182410272666940187e+01,2.728976001305417620e-01,2.728728618660926086e-01,1.134433947552073050e+03
1.000000000000000000e+00,3.208081844571735246e+02,1.656817054517988197e+01,2.607468354191657411e+01,2.607465876252842918e+01,1.095434815217009827e+03
1.000000000000000000e+00,3.230037198711812039e+02,1.437263513117218494e+01,2.827021895592427114e+01,2.827019417553252723e+01,1.094167002843207229e+03
1.000000000000000000e+00,3.286560506126966743e+02,8.720304389656732269e+00,3.392254969743972026e+01,3.392252491755166233e+01,1.094806297406166323e+03
1.000000000000000000e+00,3.233493481812506616e+02,1.402700682110272723e+01,2.861584689225810507e+01,2.861582248357977676e+01,1.090172431240210244e+03
1.000000000000000000e+00,3.267110824898358601e+02,1.066527251251755715e+01,3.197758083547589081e+01,3.197755680899711450e+01,1.108030292548053922e+03
1.000000000000000000e+00,3.211066917013984039e+02,1.626966330095500979e+01,2.637319004703843817e+01,2.637316600878785167e+01,1.095203736445999766e+03
1.000000000000000000e+00,3.204216607928934195e+02,1.750054796975650717e+01,2.568815913853345734e+01,2.568813510016513035e+01,1.093697079696894889e+03
1.000000000000000000e+00,3.319264299857492801e+02,5.995778776900650087e+00,3.719292833138931798e+01,3.719290430254790181e+01,1.104289588398049773e+03
1.000000000000000000e+00,3.258856473484382832e+02,1.203656141421162218e+01,3.115214533683121800e+01,3.115212164929953431e+01,1.084103143497836754e+03
1.000000000000000000e+00,3.243091739670083484e+02,1.361303479564159602e+01,2.957567195540124416e+01,2.957564826348522402e+01,1.077838069175360033e+03
1.000000000000000000e+00,2.689450435164826558e+02,6.897716524616726019e+01,2.578845849512442712e+01,2.578848197515506513e+01,1.186474405682850147e+03
1.000000000000000000e+00,3.300740386884795043e+02,7.848170074170390365e+00,3.534053632750673302e+01,3.534051297903093314e+01,1.066999165747232610e+03
1.000000000000000000e+00,3.223050019240055235e+02,1.561720683864437831e+01,2.757149922131828390e+01,2.757147621896047340e+01,1.072794166330818825e+03
1.000000000000000000e+00,3.241854139465027629e+02,1.373679481614716735e+01,2.945191124381549486e+01,2.945188825711396419e+01,1.093516694421937927e+03
2.000000000000000000e+00,3.035844305444558131e+02,3.160851074779850478e+01,1.158019531216415565e+01,1.158017232359554072e+01,1.089992955301238453e+03
1.000000000000000000e+00,3.803339468283253950e+02,4.514100553607107003e+01,8.832971126174872722e+01,8.832968855386397422e+01,9.492753278501172645e+02
0.000000000000000000e+00,1.886074449761848655e+02,9.311189256356888109e+02,9.492754303861158860e+02,9.492753297957983705e+02,8.978656478199908406e+02
1.000000000000000000e+00,3.265385021322932175e+02,8.654439159961114569e+00,3.453426656571654974e+01,3.453424391478470312e+01,1.092454532578776707e+03
1.000000000000000000e+00,2.985176681586013387e+02,3.667527313365301467e+01,6.513432592024648748e+00,6.513409935537925577e+00,1.085985586287827573e+03
1.000000000000000000e+00,2.016384439917263194e+02,1.341003510608245222e+02,9.036579157485034841e+01,9.036581067982454840e+01,1.277479689713608423e+03
1.000000000000000000e+00,3.051970503276861564e+02,3.054174472486470293e+01,1.319281443404010901e+01,1.319279210086529019e+01,1.078490794669120987e+03
1.000000000000000000e+00,3.395498181062774847e+02,3.811023053726643184e+00,4.754558221263145157e+01,4.754555985203085555e+01,1.028210975686568418e+03
1.000000000000000000e+00,1.739824390264048191e+02,1.617563560261460225e+02,1.180217968672412070e+02,1.180217916713817772e+02,1.311352428328248152e+03
0.000000000000000000e+00,9.633876019687857024e+02,1.246549885917789652e+03,1.311352485761782418e+03,1.311352429142743858e+03,9.282176164088261885e+02
2.000000000000000000e+00,1.565286558609444114e+02,1.737516043654037787e+02,1.300170452064989490e+02,1.300168728273964120e+02,1.326056981253630966e+03
0.000000000000000000e+00,1.012999733437838245e+03,1.256456339507469465e+03,1.326057028578498148e+03,1.326056981862616567e+03,9.096858217397564204e+02
1.000000000000000000e+00,1.429595030695264199e+02,1.845914898039609113e+02,1.408569309651159926e+02,1.408562232442324671e+02,1.330088617193285927e+03
0.000000000000000000e+00,1.044169687714964766e+03,1.256152021271701642e+03,1.330088657514494798e+03,1.330088617672081227e+03,8.907358529171642658e+02
1.000000000000000000e+00,1.763279633922259393e+02,1.517688832415578872e+02,1.074884706424164733e+02,1.074877614293843635e+02,1.328732298851841051e+03
1.000000000000000000e+00,1.983122365531420144e+02,1.303304638409383358e+02,8.550419748150039823e+01,8.550421162099206640e+01,1.284419940572562609e+03
2.000000000000000000e+00,1.314760198149372172e+02,1.971666805791431329e+02,1.523404142197051954e+02,1.523406101564459902e+02,1.359300534954920295e+03
1.000000000000000000e+00,1.469538799756568892e+02,1.816888204184234610e+02,1.368625540589855234e+02,1.368624804596334741e+02,1.315521847040479997e+03
0.000000000000000000e+00,1.021614159624994159e+03,1.242746318873110567e+03,1.315521889749608135e+03,1.315521847562479024e+03,8.976322650873006523e+02
2.000000000000000000e+00,1.791648193170061631e+02,1.467486137664572539e+02,1.019223474070193163e+02,1.019223662597348437e+02,1.263752903891129108e+03
1.000000000000000000e+00,1.978097532894461210e+02,1.281036797940172960e+02,8.327741343457935841e+01,8.327743442577001076e+01,1.231280264629265048e+03
1.000000000000000000e+00,8.235477199420219563e+01,2.408293938225469049e+02,1.960031274631089673e+02,1.960031505191452084e+02,1.447866128284535989e+03
0.000000000000000000e+00,1.283156816515544961e+03,1.351434370755517193e+03,1.447866149108527907e+03,1.447866128462059578e+03,7.848095562009966670e+02
