funcion,X_min,Y_min,Z_min,X_max,Y_max,Z_max,cantidad_disparos,mean,std
rast,1.0557154958780508,1.0258825646543954,2.9054290566291705,-3.1683306256745247,-0.8827204291191038,18.50270350086457,10,1.98344932849578,1.864322842993139
rast,-0.9377130455019991,0.8918622619019736,4.651626539821724,-0.018535917794221035,-0.26479534400976945,11.066484064377812,10,1.3724950759955539,3.004343065341262
rast,1.9376420990835008,-0.01941775193468054,4.586959811050701,-2.192824800017547,1.1162932420922544,15.091812889860792,10,1.8801811596915967,3.4264502824752294
rast,0.9563849444018837,0.9408338114061561,2.8560668394881468,0.12994002548502692,-0.690264294674261,17.310932128265577,10,1.861783665729509,2.6848721400095785
rast,-0.020389183802086208,1.8936711301163403,5.818253105473563,-1.9552014436679208,-3.0421024830753964,13.818605050579624,10,2.609651800716491,2.876566597874517
rast,1.0020120438198776,0.9448794376147339,2.491385386381708,-1.7265379194235386,0.4330129489578205,33.76451417870413,10,1.3954856239759663,3.584846208625691
rast,0.10817897742309412,-0.04851683640326243,2.697548120932918,-2.731604929623103,-0.029268779080034335,18.784369071921382,10,0.9411818920075382,1.8741212903002942
rast,0.01578497323860617,-0.003810246531482875,0.05227225189449314,1.07348937965628,-0.0766552740575257,3.3431342813927607,10,0.12118249239630312,0.523503237321513
rast,0.042348324813156424,-0.042815095855671004,0.7152108791905576,0.9617182215344116,-2.9688885999923116,10.217538460928886,10,0.3461944993451447,1.4472301308872837
rast,0.010048766639287554,1.074805772006423,2.259635034165939,0.8936774088913992,0.8322328168256377,8.700928529944079,10,1.365818248214769,2.248599243636999
rast,-0.9151961513772022,1.9856684312899926,6.207291409375166,-2.962415451617133,-1.8560394900175297,16.31778329977477,10,2.4470290531069128,3.1024063157794246
rast,2.976133378408859,0.9080478736967006,11.417224327159545,-3.1478672253146414,0.9388549809981015,15.533741700671584,10,5.0916648639336355,5.861435544244668
rast,0.025735378360263628,-0.016009655758576713,0.18191943893283735,2.0342485122140275,1.8801843584678295,10.606290398300402,10,0.33420035934504144,2.0198469763506557
rast,2.0124459260437213,1.1169076668479718,7.90667457304162,-0.8413908555378029,-1.1129601406932537,8.929519207497808,10,3.4946448685545994,3.6633917288317748
rast,0.9066032437351019,1.0403399166139646,3.896731984565534,0.9066032437351019,1.0403399166139646,3.896731984565534,10,1.9478917149715336,1.3791193256837468
rast,2.027895108404307,1.9083846672925553,9.519033980607976,1.3463513167076613,-1.8531278453588698,24.9018969321308,10,4.671104236699832,4.212314433035197
rast,0.9705773407966043,0.11570824317363149,3.654195587061338,0.18311377769142823,4.008839913971741,22.03978417284509,10,1.6385747084123707,1.896569921038453
rast,0.011679255128091981,-1.029285857738639,1.2552974117462412,-2.915265026213522,1.9408451075559157,14.332583987554525,10,0.470952406745216,2.170544024113321
rast,0.9731963030666435,-1.1084942372944724,4.552256377034125,-1.7240708073321258,-0.8235273169405275,20.815333424860043,10,1.6903949551919089,3.2503345607212006
rast,0.08245669481759421,0.9258304851319572,3.2426647824641357,-0.003133519395021267,-1.1352498262754231,4.68940412475064,10,1.4053184677490043,1.419988256420658
rast,0.014567884859813418,-1.0370969857873877,1.3880649789471953,-1.11524260892309,0.7096843382318063,16.762501176094737,10,0.412558088309981,2.181518885227236
rast,2.0669823860089735,0.9571758314552491,6.421054093190094,-3.124156474631519,-1.9437562860637136,17.04804695436451,10,3.2443519177285296,2.726850901529841
rast,0.0520816240477977,1.993496580361176,4.515752726817436,1.1083932817978557,-1.1808189163272047,10.642600601473156,10,2.4276844073455575,2.3120252264939913
rast,0.9987264035494001,1.085349835778719,3.579548540451711,1.1532780700174179,1.629472700428833,25.14483003856305,10,1.8288882831753377,2.976783841920357
rast,1.0575516710344033,0.0027945717347712673,1.7666726377900446,-0.16699245842711896,-2.0455199381196074,9.636005028495719,10,1.049590681052168,1.5739958765338993
rast,1.9727975799852366,-1.056277554465371,5.7720478920336085,-2.078894802640235,0.7503575840169496,16.066063462848973,10,2.3661228146554216,4.099301662576938
rast,0.020269187193621363,-1.141860624449535,5.101515155458056,-1.133948257916483,-0.05112944171731115,5.137512950399682,10,1.3231593668587887,2.720999645538393
rast,0.9403659457164277,0.07565361667365345,2.6924613033624922,-1.136988200896706,1.0593458069199002,6.583238530808501,10,1.4542307373771692,1.9954627469062582
rast,-0.05807306866792672,2.005532654074514,4.6899231839409605,-1.0335628938412285,3.023232429193179,10.536072094411136,10,3.9740616155234982,4.621684595617825
rast,0.9044204062886969,-1.0686312524354857,4.6251145561950455,0.1657358360247052,2.073203750892004,10.314342952050005,10,1.651191319139353,2.737480320581531
rast,-0.11700164267610624,1.9653207536616666,6.695282387937031,1.2007921242004969,1.9203612755769939,13.312912135211235,10,3.332953424926371,4.017478919242901
rast,-1.035326387359524,-0.06972162741739041,2.266384466601341,0.9953227171350463,1.193392480088825,8.936933942458626,10,0.6870119502433436,2.4628775324180268
rast,1.8629339837936616,1.0042261973734252,7.9673275785497975,-2.128729428855472,-1.2535805628503454,19.42446005523594,10,3.627307426948863,3.548778271874691
rast,1.9596697413633706,0.05998999943266625,4.865257885126578,-1.1912317825291723,0.9360121795296763,9.483358234872618,10,2.4581424301967227,2.6616838902089026
rast,0.06744605090506539,0.00573124779526013,0.895637732176958,0.0782499427552672,-0.20103678910377099,8.202879786249294,10,0.6530273177864009,1.8471369446378498
rast,0.9433741933955604,1.0592403639080512,3.3230013077811975,1.981363336474594,0.7242669708934635,16.12866269367633,10,2.266922933486714,3.3878729402216257
rast,0.04673496863783555,0.03354860801966808,0.6527011395006213,0.10183203098364757,-1.0521512300080325,3.6274872687024384,10,0.5222691273657015,1.3069760420675811
rast,1.0224255827905333,1.0334374339706205,2.4323386866603514,1.0115710787563117,-4.244730060067354,28.736366902747047,10,1.9357625356471089,2.628259428928134
rast,0.9744356998407735,0.0960959573692255,2.85558026192097,-1.4233163089011072,2.8226098261790327,34.44890814685097,10,1.2993839018273703,1.859129828255595
rast,0.9605381596147842,1.1308105480785944,5.698923378982219,-2.2522126376205183,-2.0517686384824696,19.945597396782652,10,2.3848043449616645,3.140809576158868
rast,0.01100839161242817,1.0502506658414816,1.621372595123539,0.09914519943036026,-0.9623946212739476,3.0922594887923687,10,0.8102905575178462,1.3561554425693931
rast,-0.9558105192879314,0.9768623155546559,2.356301791713829,1.2155594287738758,0.7219822273807281,21.603057503555217,10,1.148257230990224,3.138743409006022
rast,2.056108780858821,0.0034623180434483203,4.844980696468625,-1.752340730676604,-2.0806892147049965,18.510775969378493,10,2.108090463677866,2.5780890770903917
rast,2.009464658710762,1.019940439816489,5.174288491609099,-0.826701898081879,-0.9766900779288257,7.109499443081393,10,2.6162464300202686,2.145365667926574
ackley,-0.14624110796909007,0.1267334534334168,1.2223771629950577,0.4474911108838526,0.1267334534334168,2.550833191153449,10,0.4262752786927542,0.6243737910273379
ackley,-18.81354700660068,-12.59193256103023,5.001324757514932,-18.99880421934517,-12.758829790956877,5.039907597531761,10,-8.801469256326138,10.085583095707408
ackley,-18.8297119052736,-6.266368563047962,5.00045973692915,0.12658911414308704,12.391287906740054,5.031470100618332,10,-6.194111209114585,10.052740157680393
ackley,0.09725446431826551,-0.03815697606106255,0.6941492179954545,18.972391983819072,-12.65060377667108,5.015018162244607,10,0.6846390647936645,3.727020575777145
ackley,-0.01507965458795657,-0.3350807057193024,1.963268664147496,6.217354745976419,18.779688939925187,5.0062526661958575,10,0.7535769996339483,1.9634459121484595
ackley,-0.26783127887942193,0.0499114383673831,1.6484283205090091,-0.15231745080905412,-6.239665972217171,5.016235954873427,10,0.4995128330493206,0.8924716443863728
ackley,0.0016217841013848044,-0.15334211325293268,0.9907325136275245,-0.19590500042418313,1.116287284744864,4.677734299486472,10,0.29156848915698685,0.5526407354947696
ackley,-44.04876471935948,-69.03816500612946,5.007006105306124,12.602054984535954,0.13613934732586586,5.013407654008699,10,-22.842769851490196,30.12772171771891
ackley,-0.011795313776596927,-0.0856451944925396,0.5804973704881324,-0.45162015961126833,0.5291734054879793,3.434468851965756,10,0.3028979697439893,0.7309040253904283
ackley,-0.1993364349220802,0.005615865267456832,1.2554943281843376,1.0160397266180468,0.3195798693668692,4.517779675560583,10,0.3640217106468651,0.6729331282722621
ackley,-0.2051930345448305,0.09226502446874907,1.3966932932792528,-0.2051930345448305,1.0225891458426126,4.45718269847864,10,0.4481075527868059,0.7471362068744768
ackley,0.27215140939482085,-0.07699503994070511,1.7018710118523797,0.7948558352909174,-0.37684295569228254,4.017758645272183,10,0.5490433210963285,1.003729243878642
ackley,-0.13264049896506935,-0.0696379670832068,0.9698121230032695,0.06500381963521562,6.314636039898502,5.002879029147913,10,0.42803459844126374,0.9602675018196146
ackley,-18.915502047531497,-18.84724677868922,5.002956322104319,-18.915502047531497,-18.77606192211075,5.006615203050595,10,-10.919326323049534,11.258833396780519
ackley,12.542324000456306,-18.855851475602535,5.00041983722379,18.98109832820593,-18.87230706315083,5.0120668144161815,10,-0.293508221471151,13.566603999609201
ackley,-0.11807592112442777,0.06942437607737506,0.8932213178174142,18.916029843115417,-0.2605613822398034,5.048442046459817,10,0.4001122939547655,1.4295926366807363
ackley,0.017239271242561402,0.011135817825737665,0.14332089868352194,6.393435026534824,6.295399006513712,5.008324946647915,10,0.4679165213112537,1.293068070359207
ackley,0.030829751910309067,-0.2919900284062038,1.7566194975088743,0.45505217217649374,-0.2919900284062038,2.8614219112175543,10,0.5037863255886688,0.9054333955808759
ackley,-0.061258394956350576,-0.0046533684703751466,0.41863671138038905,0.07713035920616562,0.13373538569214105,0.9968329057153462,10,0.12405100039577487,0.226555181355908
ackley,-37.740806066595766,-31.47260734683808,5.003361800516366,-12.676107843632751,-12.775028430590432,5.0373957459059895,10,-19.295844754471975,18.190033063169984
ackley,-0.023188651322507803,-0.026841408968337532,0.24548399478167804,0.6059902889047173,-0.026841408968337532,3.1116124809655736,10,0.07388958006297203,0.20004643546700349
ackley,0.24793306324061204,0.07657677487230963,1.581024116868472,12.548539482431416,6.133820649522747,5.0153057127476535,10,0.6942607811109747,0.9704743365548082
ackley,-12.64849190374007,12.57628542928454,5.004643217814058,-12.701214410140302,12.694978388637146,5.023460572881648,10,1.6502420163803193,14.919081980020664
ackley,-0.006128064765757446,-25.104084889257976,5.000583472736626,-6.568965140719163,-18.98178206140215,5.066169363373605,10,-6.70509609227822,12.879984567067165
ackley,-0.048014404296577995,-0.02860491443857427,0.3821045952805675,-0.1942955084028668,-12.315439213627592,5.067292763355998,10,0.24851691149982813,0.7218154048061848
ackley,-0.05618022209561657,0.013439950302775117,0.3944906245497335,-0.6085525759152972,-0.5142879914462171,3.7686419834491622,10,0.14519987847438942,0.4479599828357661
ackley,0.17376107968742405,-0.00463854902851546,1.1101003955422937,19.051559486073735,12.372890360787146,5.0524829263837265,10,0.5361104291933526,1.3794268125873128
ackley,0.2067121955890734,-0.017292801037582795,1.3002006178652068,-0.6479198078162227,0.6965632806626942,4.229787030703973,10,0.7774929110119352,1.6270324823477413
ackley,-12.543941759384648,-18.840061226960195,5.000403078391921,-12.543941759384648,-18.840061226960195,5.000403078391921,10,-8.794533302650974,10.087466890660627
ackley,-0.14659575615286466,-0.1298600505964221,1.235480944131163,0.3176666794466385,-0.591144963052507,3.347314198194955,10,0.5368688291716676,1.1221320783279694
ackley,0.0008405856381201067,-0.2528365142135678,1.5459904374308153,-0.016037920090262503,1.2884626459515758,5.014986491097629,10,0.5383188956784843,1.0941155933299018
ackley,-18.830282519595677,12.612570616845202,5.001702139554094,-19.007371476022033,18.86923489962704,5.017099268244533,10,-0.3596242943192827,13.452033269690427
ackley,-0.005518510955671019,-0.07732041515027177,0.5232309846616414,0.25541457468663253,0.6058373361861698,3.2983159649309344,10,0.434590959976851,0.6533203814022327
ackley,18.917438088284946,-6.254366052552665,5.003692118706223,18.917438088284946,-6.254366052552665,5.003692118706223,10,5.888921384812834,10.29539230485661
ackley,-18.760312915618663,0.06039357350890823,5.007875192557808,-6.231243033586775,12.751741807159874,5.025002299227084,10,-4.5009208534614356,10.249054307505958
ackley,-0.04453452138881667,-0.2450225404878914,1.5258928179525468,0.25957645147457953,-0.2450225404878914,2.0666729461012925,10,0.41492555979099255,0.7928100445681072
ackley,0.07478319556658697,-0.15295834058947833,1.0895443725493705,-0.3487796380920507,0.6656270604595349,3.620099936821806,10,0.3548511369746071,0.5893645482540415
ackley,-31.39627466221659,-43.91075662504636,5.003736458888367,12.788832180048878,-6.222943238154436,5.035721581830234,10,-10.66640633778132,18.891956577591404
ackley,-0.02286733192528345,-0.05842994632174525,0.4272344667046952,0.008260879342955718,-0.4773065503171914,2.6022905283572473,10,0.31785439500906715,0.8482624496891625
ackley,0.10296452908195164,0.2768112750210938,1.7654225929869605,0.10296452908195164,1.041971888076617,4.464767032613778,10,0.729501570082845,0.7810797748442604
ackley,-0.05905936561083647,0.18388984397330155,1.2202470254075535,12.614996954121047,12.436445296428445,5.013030630189843,10,0.7444105011198896,1.370871168295414
ackley,-18.865513823920985,-37.76652350424514,5.00325812246691,-6.360454588259348,-18.827143952787132,5.004393163099652,10,-13.368636866905236,15.064936009489196
ackley,0.07164435954188986,0.010407912248569517,0.4901435686098101,-1.0079053637978959,-0.11839938335108258,4.382557688092229,10,0.590824260436402,1.6240993118642473
ackley,18.94765604793475,-18.80157122925184,5.008087072665068,6.3192469563594855,-18.96676009567644,5.0101889576540835,10,1.6967381369943075,15.571264362041013
ackley,-0.10047950886518642,0.14328183245646153,1.1169159945220106,-0.6698475801940376,-0.6029037198185492,4.086419104134327,10,0.5341019547003207,1.1142117289604614
ackley,0.09822553627867547,-0.20558608076546214,1.4122639672663397,0.5309055265482989,-0.7852122590712121,4.217703560153783,10,0.5088366960304582,1.0294093750328317
ackley,0.09423629788490562,0.06573221999294265,0.7588201770643113,18.906962343643954,18.99522767291478,5.016583294894465,10,0.7221876048840342,2.589778198236961
ackley,-0.07671573874508764,0.04213643364605946,0.5873293020779857,0.3971310663265939,1.0633356540147965,4.6921146595593655,10,0.4301691857403421,0.865288430938377
ackley,-0.08910536541288355,-0.04308052343275459,0.6597201919582214,-1.1042392500235394,0.5428621708349439,4.919460867809622,10,0.2813784093323152,0.6257010406310931
ackley,-0.1619806799372725,-0.007327525928996437,1.0423576794181053,-0.1619806799372725,-0.007327525928996437,1.0423576794181053,10,0.2910164911839454,0.5350168753500624
ackley,12.562874476996733,-18.87519575555549,5.0004549941659615,6.288140047961779,-19.155984370015933,5.062597490824582,10,-0.40568735128185685,13.382464523385346
ackley,-12.556749097616592,-18.842058630410968,5.000101105958583,-12.676221937084602,-18.776428879595475,5.011799091578471,10,-10.213816473886451,11.854675010794432
ackley,12.568277599420147,12.527995258146838,5.001002945015951,12.451070860946693,18.662313444123804,5.032583407219331,10,9.976612162995124,4.109157585569957
ackley,-0.007286252017359884,-0.49448241047720704,2.673592571242002,0.029649996437164816,-0.7144427736053345,3.494548919059645,10,0.8664825561411196,1.497579236346102
ackley,-25.098663796987488,6.289203344136247,5.0008135793335455,-6.229478072263092,12.452537168670453,5.0107348660895,10,-4.122902175148953,14.331404335788356
ackley,-18.80744120717906,-31.43069954158344,5.001353112456604,12.340231631008741,-18.947108829687636,5.040757997096058,10,-8.423419909671761,12.934319935525057
ackley,-0.1194681281400859,0.03725123747298276,0.8216112653936309,-6.419374178964992,18.850891670274315,5.012556921678227,10,0.6848582634131115,2.2980555822082818
ackley,0.0799545292606195,-0.025935289608197742,0.5651909575089573,-6.230994881191133,-6.230138530696458,5.00374048309147,10,0.11966968524742817,1.2804530268780328
ackley,-0.02442331412510955,0.013448579066113742,0.19384198548908538,0.69670022319049,-0.19132637255301788,3.5211414715567986,10,0.4911835260622557,0.959410577110429
ackley,-0.023281137499933102,0.047690778003065315,0.36343800506402557,0.6722498244329209,-0.6003007309658841,4.086543067778314,10,0.4267270417684972,0.860198885411834
ackley,-0.28241468156011984,-0.17309126161606525,1.943263203142474,12.57972773776671,6.288896760017479,5.000143394937236,10,0.9934375476789762,2.259534220336854
ackley,0.21588063959125492,-0.044172822693036906,1.371402904472609,-0.419484156957985,0.09440777155084845,2.3991308103382534,10,0.5477482594861823,0.829139632013123
ackley,-25.182894038834263,-43.932413355696816,5.003397530955066,-18.842301583058138,-12.239144240799487,5.071205966141031,10,-17.79085135569859,19.414582939815258
ackley,0.02680207627615494,-18.867822441156925,5.0007147901590745,6.115842234497254,-12.714384870193744,5.033637273216755,10,-2.113576541270019,10.277808309477233
ackley,-0.08386016809782826,0.14338349848426013,1.065449216415987,-12.825060148985816,-6.564743440009391,5.096970077116405,10,0.4205102938189189,0.8225784678539801
ackley,0.12697577233654878,-0.04527810171189728,0.8801815525547476,1.0507750464349215,0.11216391469912068,4.489346788246763,10,0.3992336620503887,0.4985826150236009
ackley,0.19916879188260395,0.16559229611250692,1.5786193277809208,19.01614693788251,6.220641437975303,5.021389085715564,10,0.7096597922369849,0.9468727365747588
ackley,0.010866221917241625,0.05406176399525897,0.3771688241719269,-0.786966297057262,0.32312051800087715,3.9302389323344906,10,0.3604581637114659,0.8541826446975608
ackley,-0.03117547573492707,-0.20078102608138237,1.2765741797543595,-0.6687840689081952,-0.7512906576445566,4.379345189227646,10,0.3834092757438633,0.7979245685623365
ackley,-18.900165861451168,6.2805060030172815,5.001744575513623,-18.84862503960207,18.956871017083678,5.007808138375511,10,-2.3386554788848524,11.635670426227232
ackley,-0.06587711505062455,0.04383876922126828,0.5336153240569925,0.6721440349429741,0.9663652067132666,4.8072580601312485,10,0.2187466686213555,0.4462295768314366
ackley,0.006880393395501727,-18.843830805353573,5.00005444424273,0.006880393395501727,-18.843830805353573,5.00005444424273,10,-4.612298655905113,10.267597163442616
ackley,0.027158300782769373,0.0798740899782544,0.5671672621339758,0.027158300782769373,0.0798740899782544,0.5671672621339758,10,0.22473321763166657,0.24309195068709133
ackley,-0.006638896641628977,0.08306606822644547,0.5605553705007966,0.17649318084673382,-0.9146982549789726,4.159756514099417,10,0.5967609343957273,1.27006199292999
ackley,0.06563448748340994,-0.06771608626675929,0.6303146446858094,0.6709252079006163,0.4310901749266378,3.7695523937240965,10,0.2158037522851307,0.3348652872195068
ackley,-69.1561487495426,-81.66504177737768,5.001330072516254,-18.86576098702474,-0.15075028797614465,5.015548271352365,10,-34.983922567573146,37.47207735001911
ackley,0.006323542768029711,-0.08083405282765277,0.546141389717326,-0.03554338898750231,0.08754122940877807,0.6314323050302977,10,0.19604015861477725,0.286404882968703
ackley,-12.609995721312355,-12.554178258912845,5.0013937811727605,-12.763500894204313,-12.798190052412334,5.061962828564219,10,-8.050488297832041,9.524816330814382
ackley,12.574539863696007,0.01512619021612889,5.000200733842959,12.476758311497171,18.987988008202464,5.018393162985065,10,9.611777738221132,6.263728098416057
ackley,-12.635041375138334,-25.04332415454496,5.008619505577817,12.497182220612835,-19.044881640993072,5.028941396775169,10,-8.350498059581863,12.013573988277967
rosenbrock,0.9859517741327242,1.046842544677279,0.5588286838717911,1.0311689493734164,0.9591516394538857,1.0858554564301162,10,0.9414028210393646,0.17977471091367825
rosenbrock,3.014724257064943,9.203168378430165,5.372568095832234,-0.12725475598132086,-0.4132605865503596,19.71380797168064,10,5.871401069931554,2.782316456079218
rosenbrock,0.9821857457252268,0.8666120646664943,0.9622227160975995,-0.7080549811887664,1.1070807639426903,39.609414231533826,10,1.1728149427252603,3.541870071034099
rosenbrock,0.2144888088428374,0.0366561125822944,0.6257688408004642,0.2576016494221598,-0.265179113538494,11.542881509594409,10,0.47262983814577086,1.1845687135521874
rosenbrock,-2.723090217805928,7.5221562058208065,15.004928831492567,0.5975131596253149,-1.2392981652918387,254.98579498226596,10,8.195510271209463,14.168403506887541
rosenbrock,4.411009035715008,19.639597941982483,14.969157439114854,-0.9261102022337653,-4.337304824742279,2702.496744283126,10,30.126511206874998,143.01367962411197
rosenbrock,1.3723618664616275,1.880517428997866,0.13947112713964951,1.5834026752737849,2.746041491575113,6.046602747756411,10,1.1073804353710992,0.7293100774456763
rosenbrock,3.15534360941062,9.860288078773127,5.565287094818973,-4.373768895900172,18.84938144867961,36.74389725015397,10,6.819212588882912,5.47315535045959
rosenbrock,3.5939791391484146,12.855789144090418,7.099571121353443,1.8068991063908335,3.8765761617006156,38.06776966520183,10,7.875109491538533,4.689685886158655
rosenbrock,2.808908722272914,7.768961044848124,4.736424168797126,-0.4274125200452801,-0.016736692979595347,6.014266567552968,10,4.928205890653896,2.230046386978672
rosenbrock,4.456010617952218,19.764396159364146,12.783696962840514,1.090712438810236,-4.9850816568329,3812.743807799386,10,22.122754623424385,132.9226651386623
rosenbrock,3.5341215726809363,12.55947892472376,6.904291793240084,-0.46598760604683065,-0.8489105535159744,115.79644649772565,10,8.09253519811558,5.785983878250702
rosenbrock,-0.00043435742787600873,-0.0054728204238374545,1.0038642863722822,3.4647679658682904,11.736767450640883,13.249422304694694,10,1.1965203910018094,2.9561825603534806
rosenbrock,1.6295947617694146,2.670371835214066,0.41827210228531847,-2.531873889639545,6.344953408017258,12.902267638699314,10,1.6231550500980112,2.1219965610345985
rosenbrock,3.6864400832643263,13.558536283273655,7.31495564118052,-0.2584936760822032,-0.35525134899384625,19.39814264293138,10,8.04329590705826,4.946605822840118
rosenbrock,1.6049192560288166,2.5572770115131895,0.4001109042210301,1.361603422555067,2.443867964757006,34.92943991949628,10,1.4398762651533774,1.5689353061646687
rosenbrock,0.4899752373055195,0.27524126696715,0.38378673526712404,2.6128567077390663,6.795591004013218,2.700086039703337,10,0.908713897640697,1.4786261520316832
rosenbrock,1.4392210024087628,2.020306647526171,0.45352989517214803,0.0622894088181738,-0.21206491546923445,5.542520528321317,10,1.3660061598924929,1.127235469344137
rosenbrock,4.085244322140666,16.64692489502847,9.697630028335102,-0.8229955448897641,-2.2470145362660148,858.4975356763431,10,17.209720885877726,55.00451187512213
rosenbrock,2.151361208301405,4.698754608808823,1.82124243996497,0.5605682845932236,-1.3201231771403243,267.30635427331606,10,4.345603049118234,17.392246330939546
rosenbrock,2.2250015982433275,4.84092277293631,2.704242827545075,1.2430149018901417,-1.1325337411651013,717.0238288762301,10,5.2446678456425495,27.521740948238616
rosenbrock,1.0028324736256913,0.9713397131756558,0.11788527640993846,0.8494656794277233,0.6095723728444078,1.277498936018358,10,0.9089565984714337,0.2799619664834625
