1.001645474430556959e-01,-2.383242018201316270e+01,8.144435694983956182e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.935785805697381790e+00,-2.485311322486451857e+01,8.101847213343144176e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
5.434421498589340871e+00,-2.575081579654544583e+01,8.099475248943996348e+02
