0.000000000000000000e+00,8.160844922326445783e+01,1.700703576119932166e+02,1.849447421317041744e+02,1.849447120704460019e+02,1.087984331270476559e+03
2.000000000000000000e+00,3.099164343990327666e+02,5.060721274428379957e+01,4.200014220368382212e+01,4.200017204356313272e+01,1.063612852228689462e+03
4.000000000000000000e+00,1.658144914737753197e+02,4.899987435918959022e+00,3.276924884053640596e+01,3.276972351234204694e+01,1.103388130392674157e+03
2.000000000000000000e+00,8.171568342494728654e+01,5.809534386580435950e+01,2.103811621799428622e+01,2.103853349381764914e+01,1.075162838300849216e+03
1.000000000000000000e+00,8.760942912176861341e+01,6.398908956262568637e+01,1.514437052117295579e+01,1.514433791530467843e+01,1.178926912604872996e+03
1.000000000000000000e+00,4.030029406441123285e+00,3.349328225616945787e+01,2.008835980699378609e+01,2.008817844588958934e+01,1.419880928385119887e+03
1.000000000000000000e+00,2.452899432551451468e+02,3.053688972402513002e+01,3.762596984721469795e+01,3.762595674564079218e+01,9.360745021195895106e+02
1.000000000000000000e+00,2.674839560337701982e+02,5.273090250265016721e+01,1.543195706858966254e+01,1.543193420629773271e+01,1.077827303126486413e+03
1.000000000000000000e+00,2.090072918131153017e+02,5.333057243520843826e+01,1.934664885049743877e+00,1.934651940934363212e+00,1.081013342522529001e+03
1.000000000000000000e+00,1.645766671878387228e+02,8.899947809931859410e+00,4.636528951032632051e+01,4.636525009440111234e+01,1.026756582862638652e+03
1.000000000000000000e+00,1.942768549753039764e+01,3.557286932714118421e+01,2.029764715734440017e+01,2.029772640305204945e+01,1.227519982569730018e+03
1.000000000000000000e+00,5.470243702845053235e+00,1.067494012676573334e+01,4.519557635771985105e+01,4.519549080182683554e+01,1.188454175805157547e+03
1.000000000000000000e+00,5.640813172330383907e+01,3.160323663901669988e+01,4.831991164659036286e+01,4.831988278030684825e+01,9.894398695570293967e+02
1.000000000000000000e+00,3.270582413176200731e+01,4.687639449399500080e+01,8.994121990490585361e+00,8.994029550687791641e+00,1.402092885065659175e+03
1.000000000000000000e+00,5.787722546603168183e+01,3.307233038174454265e+01,4.685081790386252010e+01,4.685079124039683052e+01,1.014452921773948674e+03
1.000000000000000000e+00,1.117502336285225795e+01,2.995546999380735542e+00,5.287496948510484884e+01,5.287487799088406604e+01,1.115315841862441630e+03
1.000000000000000000e+00,9.496925997606255976e+01,7.016436489177542057e+01,9.758783027831503532e+00,9.758760411308150751e+00,1.028088752076423589e+03
