3.088717732469484645e+01,1.092599828191218592e-01,-6.548809828615143047e+00,-2.528280722395220437e+01,1.383769608073880519e+01,-6.151351843173210909e+01,9.592186908436392656e+00,-4.157192362815115416e+01,1.008443917962502212e+00,-3.950135558115805168e+01,9.111502422776105959e+03
-2.728842888805683131e+01,2.962439795934258413e+01,-1.541689600397946869e+01,-4.016304025090785501e+01,-1.855359849744445810e+01,-3.759407490028301879e+01,-7.694382802423893963e+01,1.420476044870086341e+01,-2.439620856831247409e+00,1.854767896358794133e+00,1.148376951246818317e+04
-5.842047506906831167e+00,2.353448804931538518e+01,-4.519682167252462079e+01,-2.065322259161399643e+01,-4.876411440707018841e+01,-2.680316549312963659e+01,-1.799379275763312336e+01,2.969329890082807211e+01,-4.765185758666304139e+01,2.337809898793754115e+01,1.028541657386200859e+04
3.269982779109104598e+01,2.721048730091941081e+01,-4.982235314778382929e+01,-4.862802511326192345e+00,-6.160850924232609316e+01,-3.708443306669884976e+01,3.501347404916256068e+00,-6.461072108792940583e+00,3.385478191647435242e+00,2.614206600095550570e+01,1.034517209882474526e+04
2.259828455011114734e+00,2.949979718183622879e+01,1.316170788439494288e+01,6.960221465019120046e+01,8.290142894406534069e+00,-2.400349748800635297e+01,-2.022634571953597060e+01,1.784857833636788271e+01,-1.615294813638451998e+01,9.595321845987692555e+00,7.719704492368608953e+03
-7.494977373641040685e+01,6.401736977807983919e+01,-2.981779490207125960e-01,-5.578640467208627385e+00,-3.237760229445474636e+01,-3.459807260995275158e+01,-9.758477347452085837e+00,3.995255056978237462e+00,-2.437959948036915137e+01,3.253167893940410238e+01,1.387033492069008571e+04
2.770281576196981277e+01,4.114444359811197671e+01,-2.901333233797660682e+01,-5.112058434485929581e+01,8.666016363269865508e+01,-4.360005393487556091e+01,-2.132519648519195243e+01,6.588057188431468703e+00,-1.634829392409800874e+01,2.620136188318052461e+01,1.688710626051392683e+04
-4.071438223724306305e+00,7.704100749464724629e+01,6.622336370290416596e+01,5.937805308442593244e+00,-7.736285709289268198e+01,-3.307326017837041121e+01,4.902568588843494446e-01,1.487046681844977947e+01,-2.031413811845180817e+01,2.348079821853195881e+01,1.872184489404271881e+04
1.470634557423367106e+01,2.235323784295204774e+01,7.090247739407612926e+01,-1.026994298032162902e+02,-9.856143453220202133e+00,-3.684971435329626388e+01,-5.963433602099605935e+00,1.313521435811553673e+01,-1.347310551505035825e+01,2.404893952205772223e+01,1.878892625495328321e+04
1.470634557423367106e+01,2.235323784295204774e+01,7.090247739407612926e+01,-1.026994298032162902e+02,-9.856143453220202133e+00,-3.759692045929477899e+01,-6.944927763231886431e+00,1.167073882566421617e+01,-1.299164511251702869e+01,2.432249469747403481e+01,1.884124725627457519e+04
